Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min
ORD006835,DEL053,42,3.9,13.069457762424069,77.53307903159485,13.068323304275394,77.6252934660734,Drinks,bicycle,Sunny,High,No,Semi-Urban,2024-05-24,13:00,13:16,10.236576786293135,81
ORD004579,DEL046,29,3.8,13.004270795037364,77.53283425700884,13.093483773509746,77.50506457760743,Drinks,motorcycle,Sunny,Medium,Yes,Metropolitan,2024-08-15,20:20,20:30,10.37129176975108,62
ORD006192,DEL054,22,4.3,12.97654443208546,77.68797482655323,12.988338797429535,77.64807123713398,Snack,motorcycle,Fog,Low,No,Urban,2024-08-24,21:25,21:49,4.618725208668758,26
ORD009140,DEL088,26,4.1,13.001312796936476,77.69371452964563,12.971147313051652,77.69593372150314,Snack,motorcycle,Fog,Low,No,Metropolitan,2024-05-07,13:53,14:16,3.3574174064397155,15
ORD009574,DEL026,28,4.6,13.071365094167904,77.64006677489179,12.916855923575582,77.53540819827788,Snack,motorcycle,Cloudy,High,No,Urban,2024-12-14,20:11,20:31,20.714664478072095,90
ORD000118,DEL009,26,3.7,13.026859482104067,77.50663948171301,13.071575808616615,77.58102095879742,Meal,scooter,Sunny,Medium,No,Urban,2024-03-17,17:53,18:19,9.63346611097148,64
ORD002107,DEL097,26,4.2,13.069587551551725,77.67233930643991,12.914149781431727,77.51151275963115,Meal,motorcycle,Cloudy,Low,No,Urban,2024-06-18,11:39,11:53,24.826826492133595,90
ORD001704,DEL011,22,4.7,13.07165290970235,77.640329935673,12.969992006328013,77.66216918937174,Snack,scooter,Sunny,High,No,Semi-Urban,2024-08-09,11:59,12:17,11.541807689654538,62
ORD004531,DEL063,27,4.9,12.977866213428644,77.69845763859443,13.011393038486649,77.55626239187151,Snack,motorcycle,Fog,Medium,No,Urban,2024-02-06,12:58,13:27,16.216464145597083,85
ORD001551,DEL053,28,3.7,12.993727208371123,77.66161254373674,12.926408354365853,77.59766684263057,Meal,scooter,Cloudy,Medium,Yes,Urban,2024-04-18,12:21,12:35,10.306205522380607,90
ORD003127,DEL052,26,3.8,12.989266748088166,77.55032032938743,12.960811299137866,77.67853292011806,Meal,scooter,Fog,Medium,No,Urban,2024-01-05,14:08,14:38,14.57788866955183,90
ORD008460,DEL034,25,4.8,12.900454723921026,77.66583835015068,12.95221613532592,77.63002342733704,Snack,bicycle,Fog,Medium,No,Metropolitan,2024-04-11,23:40,23:59,6.986788647430222,58
ORD001927,DEL023,21,3.7,13.04046193133024,77.65998851300797,13.02054008089499,77.56716660189733,Meal,motorcycle,Sunny,Medium,Yes,Urban,2024-06-26,21:09,21:38,10.53786280084886,77
ORD006401,DEL012,25,5.0,13.078431626637963,77.55747700525131,12.91724716635318,77.52447161220526,Meal,bicycle,Cloudy,Medium,No,Metropolitan,2024-01-25,14:41,15:10,18.262717099644245,90
ORD004735,DEL077,37,4.7,12.999541250275216,77.67370569423895,12.913670099956708,77.6172308366329,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-06-14,14:49,15:18,11.408329225935491,64
ORD007125,DEL025,42,3.9,13.05897766596025,77.67290032565869,13.05235270106022,77.69654810753116,Meal,scooter,Cloudy,Low,No,Semi-Urban,2024-09-08,13:24,13:48,2.725965985828532,15
ORD007320,DEL073,42,3.8,13.009948463378782,77.5484313660196,12.999990747664466,77.6548934751154,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-01-18,13:28,13:46,11.868872836515532,57
ORD007756,DEL021,23,3.7,13.045139197293182,77.59223912079045,13.089016299465829,77.62853975752772,Snack,motorcycle,Cloudy,Low,No,Semi-Urban,2024-11-30,17:38,17:59,6.321093135744276,26
ORD006297,DEL068,21,4.0,13.000473097784543,77.51537204850271,13.044806697893804,77.59089661238029,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-04-09,12:59,13:29,9.72085492688888,58
ORD002237,DEL065,23,4.7,12.94128177353838,77.57406681560022,13.047287642899322,77.65561960661073,Meal,motorcycle,Rainy,High,No,Semi-Urban,2024-08-31,12:05,12:24,14.845851457168704,90
ORD009457,DEL075,23,4.8,13.01234184724932,77.5191120745991,13.03170115146766,77.55429858905848,Meal,scooter,Cloudy,Medium,No,Semi-Urban,2024-03-31,19:08,19:31,4.457826140167474,27
ORD005621,DEL050,37,3.6,13.09905604826279,77.58454406454463,13.036735708960283,77.61125128481137,Meal,motorcycle,Stormy,Medium,No,Metropolitan,2024-02-25,17:25,17:36,7.526013078637813,77
ORD006086,DEL020,31,4.6,13.052692135306737,77.52654602827424,13.098289580745808,77.63001681212394,Meal,scooter,Cloudy,High,No,Metropolitan,2024-05-11,14:06,14:29,12.551017993284944,90
ORD000047,DEL014,26,4.5,13.056532585379221,77.52218730450313,13.076023502813019,77.53630974046379,Drinks,scooter,Cloudy,Low,No,Semi-Urban,2024-06-16,14:05,14:17,2.671710417823692,15
ORD004908,DEL078,37,3.5,13.094097418127413,77.66825404974918,13.061204999685124,77.50049901154966,Snack,scooter,Cloudy,Medium,No,Urban,2024-08-28,23:30,23:42,18.97537257979443,90
ORD004907,DEL074,28,4.8,12.968706588916298,77.51985949299849,13.001979459992187,77.56199318850025,Meal,bicycle,Sunny,High,No,Semi-Urban,2024-01-10,20:57,21:09,5.959296569752667,58
ORD008342,DEL058,23,3.7,12.952900880874171,77.54462264295222,13.051716198121854,77.56476833572884,Meal,scooter,Cloudy,High,No,Urban,2024-11-10,18:41,19:07,11.194126214834725,90
ORD000686,DEL068,32,5.0,12.927606183039327,77.54368036994383,13.072037795656827,77.54281341262393,Meal,scooter,Cloudy,Medium,Yes,Metropolitan,2024-11-23,15:43,16:13,16.03219781720603,90
ORD003903,DEL081,22,4.3,13.050527137069814,77.66054805860914,12.994454920946982,77.54057641647786,Meal,motorcycle,Rainy,Low,No,Metropolitan,2024-04-03,14:54,15:15,14.699555421687233,82
ORD008071,DEL057,30,5.0,12.902592353431565,77.64946821214392,13.069489044179802,77.54497240295605,Buffet,scooter,Cloudy,Low,No,Urban,2024-06-24,20:39,20:56,21.857103412222063,90
ORD005908,DEL050,24,4.8,12.956709204905163,77.60486120559855,13.056484659900091,77.51329136317632,Meal,motorcycle,Rainy,Jam,No,Metropolitan,2024-04-10,14:20,14:50,15.03227615808743,90
ORD000195,DEL026,38,4.7,12.994247398560073,77.64007301721509,12.985783933002008,77.58266385911492,Meal,motorcycle,Fog,High,Yes,Urban,2024-11-19,17:26,17:42,6.441292492701004,66
ORD000870,DEL006,21,4.3,12.951942220813267,77.67292796826256,12.909922559069543,77.56059897127744,Meal,motorcycle,Rainy,High,No,Semi-Urban,2024-07-13,14:41,15:05,13.312345986645457,90
ORD000911,DEL097,32,4.7,13.073193190700163,77.52271012856154,12.961364903798652,77.5719604010327,Meal,bicycle,Rainy,High,No,Metropolitan,2024-08-27,22:06,22:26,13.563434736877934,90
ORD007816,DEL078,33,4.0,13.001240599453222,77.66237456760395,13.089906292137245,77.5196640310337,Snack,motorcycle,Fog,High,No,Metropolitan,2024-07-18,19:12,19:38,18.64928911053491,90
ORD002480,DEL100,25,3.9,13.017620726377706,77.60953337800298,13.0565728124188,77.68536277713602,Snack,motorcycle,Rainy,Medium,No,Urban,2024-09-04,15:29,15:47,9.462619976005461,70
ORD004528,DEL046,24,4.0,13.098612743343471,77.57034141817334,12.921384009286953,77.51593351546356,Meal,scooter,Sunny,Jam,No,Urban,2024-10-08,14:11,14:38,20.578527084597418,90
ORD000192,DEL082,28,3.9,13.02618208617235,77.63478251931987,13.051610155073325,77.6517134178522,Snack,scooter,Rainy,Low,No,Semi-Urban,2024-06-10,13:27,13:48,3.3909401121164042,19
ORD004791,DEL061,28,3.5,12.934096972779214,77.62720981663944,12.932071304684664,77.57153820720998,Snack,motorcycle,Sunny,Medium,No,Urban,2024-05-30,14:08,14:23,6.18363797619395,34
ORD007378,DEL056,32,4.9,12.961946119977105,77.50067250143218,12.964141810796837,77.52445178663766,Snack,scooter,Stormy,Low,No,Metropolitan,2024-06-24,12:19,12:30,2.650728952638119,15
ORD003689,DEL062,41,4.1,12.999073838126876,77.59526463605499,12.913661555544818,77.59068929261778,Buffet,motorcycle,Cloudy,Medium,No,Metropolitan,2024-02-01,09:59,10:16,9.494356163733972,68
ORD009262,DEL041,36,5.0,12.949756908760273,77.55765217743551,13.04889384297459,77.63551816663566,Snack,motorcycle,Sunny,Low,No,Urban,2024-07-27,20:38,20:50,13.992713007784635,45
ORD007104,DEL099,43,4.9,13.09502853987722,77.52659902158682,12.991273756976149,77.58328016235355,Meal,motorcycle,Rainy,Medium,No,Urban,2024-05-21,21:57,22:23,13.123282983697054,84
ORD008579,DEL077,26,3.8,13.014391380830824,77.662981099401,12.913845333646405,77.64195118769665,Drinks,motorcycle,Fog,Low,No,Urban,2024-06-26,21:22,21:42,11.402117960548617,49
ORD008462,DEL031,38,4.7,13.002910709353223,77.57546642878202,12.989380831763073,77.64809489958303,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-07-21,17:03,17:13,8.20045309778939,34
ORD006763,DEL090,42,4.4,13.08444352046289,77.59231858255843,12.93706579675069,77.63455290659991,Meal,motorcycle,Sunny,Low,No,Semi-Urban,2024-10-02,12:17,12:27,17.017401121239292,70
ORD008355,DEL065,43,4.2,13.04211983826835,77.65049527844246,13.008533799988228,77.55842676286228,Meal,bicycle,Sunny,High,No,Semi-Urban,2024-09-28,21:46,22:05,10.878358778076178,90
ORD006097,DEL066,34,4.1,12.926069841332497,77.6526833743176,13.001247266121984,77.65843542611772,Snack,motorcycle,Rainy,Medium,No,Metropolitan,2024-08-06,21:18,21:39,8.369084437458218,47
ORD000083,DEL047,27,4.1,13.034622660461991,77.59836782087046,12.992275879288897,77.53584095196827,Drinks,scooter,Rainy,High,Yes,Semi-Urban,2024-04-06,13:11,13:25,8.38241780942482,85
ORD003405,DEL028,42,3.9,12.972290731676793,77.64366003608396,13.010651619868101,77.6877593773333,Snack,scooter,Cloudy,High,No,Metropolitan,2024-05-22,20:28,20:39,6.4878618274684685,51
ORD007194,DEL059,44,3.9,12.953250737066874,77.54512688552136,12.92307694339238,77.56340636814268,Meal,motorcycle,Stormy,Low,No,Semi-Urban,2024-07-31,19:32,19:44,3.915952432264367,30
ORD009929,DEL096,34,4.1,13.02251008183976,77.61900931833546,13.046065462101877,77.62596598267557,Snack,scooter,Sunny,Low,No,Semi-Urban,2024-08-04,21:12,21:42,2.7262899745432985,15
ORD000594,DEL042,39,3.7,13.064202251930254,77.55495105523491,13.082892530437789,77.65841346574572,Meal,scooter,Rainy,High,No,Metropolitan,2024-02-14,14:47,15:07,11.670211291895198,90
ORD007871,DEL012,31,4.6,12.995334865769745,77.67964184322923,13.025756821783009,77.64915651419506,Meal,motorcycle,Cloudy,Jam,No,Urban,2024-06-21,20:47,21:01,4.780545512879586,39
ORD006099,DEL051,34,3.9,12.93874770229301,77.51149297560121,12.982351696353133,77.58865924928959,Meal,motorcycle,Stormy,High,No,Urban,2024-08-28,12:16,12:28,9.838346534208444,90
ORD002106,DEL037,43,3.7,13.048518636928446,77.50797405789687,13.030448636199706,77.60190452764286,Snack,scooter,Sunny,High,No,Semi-Urban,2024-10-25,22:40,22:57,10.617460756598113,69
ORD000501,DEL080,26,4.1,12.909806249273137,77.60351394382953,13.050063106866,77.58863750817878,Snack,bicycle,Cloudy,Medium,No,Metropolitan,2024-07-31,17:48,18:12,15.655838552726115,90
ORD000293,DEL094,43,3.9,12.97476801719309,77.6759140675047,13.048084137108384,77.69621694685351,Snack,motorcycle,Cloudy,High,No,Semi-Urban,2024-12-22,20:34,20:58,8.444364923637009,52
ORD009145,DEL048,40,4.7,13.02088528367032,77.55556918501564,13.080034974347404,77.51932149305668,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-03-09,19:44,20:10,7.700377359655298,33
ORD004515,DEL036,42,3.8,13.033384451693175,77.60391260802415,13.021423882600336,77.60249851287847,Snack,bicycle,Sunny,Low,No,Urban,2024-04-17,12:29,12:52,1.3368699088314726,15
ORD005157,DEL075,27,4.3,13.04174596372129,77.67360745594803,13.001102333752367,77.54599956553412,Meal,scooter,Rainy,High,No,Metropolitan,2024-09-07,19:24,19:49,14.86558081564833,90
ORD005176,DEL073,35,4.3,13.063072400694235,77.6004633365498,13.055461280090444,77.67497705107785,Snack,motorcycle,Sunny,Low,Yes,Semi-Urban,2024-05-20,16:16,16:30,8.314057687871083,39
ORD009226,DEL048,26,4.8,12.961332959062998,77.64932143644256,13.089710990613716,77.63752379048218,Snack,motorcycle,Sunny,High,No,Urban,2024-03-25,20:19,20:35,14.310006793260847,74
ORD000002,DEL015,39,4.8,13.030087652753318,77.60369234993597,12.95656140317299,77.56902392896407,Snack,scooter,Rainy,High,Yes,Urban,2024-05-26,16:43,17:11,9.023152237549793,90
ORD002828,DEL072,28,4.8,13.029712740387133,77.55455540678507,13.023206379247483,77.62564015759759,Meal,scooter,Stormy,High,No,Semi-Urban,2024-04-08,09:33,09:51,7.923390033659441,81
ORD002897,DEL070,34,4.0,12.987693668224432,77.50302144832713,12.903238297115463,77.56902924581445,Snack,electric_scooter,Rainy,Low,No,Metropolitan,2024-10-25,21:40,22:00,11.898112232226232,75
ORD008023,DEL094,23,4.1,13.080302151426835,77.5312309498395,13.053290283030625,77.69042696457791,Drinks,motorcycle,Sunny,Medium,No,Urban,2024-03-10,14:52,15:10,17.923325099211347,70
ORD000104,DEL082,43,3.8,12.948190408527388,77.52955128835326,13.00096313089742,77.55276807214956,Meal,motorcycle,Cloudy,Jam,No,Semi-Urban,2024-07-23,13:10,13:35,6.399589726062083,60
ORD003692,DEL054,23,4.0,13.076891495112102,77.59657456282415,13.076020928272065,77.53079842227213,Meal,scooter,Sunny,High,No,Metropolitan,2024-07-07,20:42,20:58,7.301791056026385,59
ORD002969,DEL016,29,4.6,12.900951808013982,77.50115259132143,12.99893749054372,77.5691019625188,Meal,scooter,Sunny,Low,No,Metropolitan,2024-11-17,22:31,22:46,13.235702103133285,57
ORD007521,DEL044,25,4.8,13.01519075976059,77.63338789239182,12.945974086909635,77.60939429861857,Meal,scooter,Sunny,High,No,Metropolitan,2024-05-18,14:58,15:21,8.131566617974375,56
ORD005224,DEL025,36,4.7,13.02461862546278,77.57918647185888,12.968451371346404,77.53631027721539,Meal,bicycle,Cloudy,Medium,No,Metropolitan,2024-01-16,21:37,21:49,7.843490056991266,67
ORD003911,DEL073,41,5.0,12.93819395793344,77.65568738416698,13.081017693624709,77.56733584470123,Meal,motorcycle,Stormy,Medium,No,Urban,2024-11-02,14:00,14:27,18.64159459724995,90
ORD001906,DEL068,40,3.7,13.059502911921095,77.6726518254532,13.081683992436169,77.61286476571122,Meal,electric_scooter,Cloudy,Medium,No,Urban,2024-04-25,12:15,12:40,7.07836551389236,52
ORD004673,DEL010,21,4.7,12.904456485614215,77.6245641743553,12.905266392292793,77.65211492213743,Drinks,bicycle,Sunny,Low,No,Metropolitan,2024-03-27,13:28,13:38,3.059454104009516,15
ORD007165,DEL039,23,4.1,12.916051623997161,77.56208205299767,12.923175316162322,77.67735161675878,Drinks,motorcycle,Cloudy,Medium,No,Metropolitan,2024-10-16,21:52,22:08,12.819331957576601,62
ORD003964,DEL063,22,3.9,12.912356868845754,77.53594863031725,12.903708959255628,77.6989785136747,Meal,motorcycle,Sunny,Low,No,Semi-Urban,2024-11-29,21:12,21:41,18.12175856172892,81
ORD005011,DEL004,39,3.6,12.929953625468247,77.61404551747712,13.071925839295956,77.66486040885266,Buffet,scooter,Cloudy,Medium,No,Urban,2024-08-14,20:23,20:51,16.737925036800448,90
ORD004118,DEL004,28,4.8,12.970976840585372,77.68198715488487,13.07874085923312,77.61283604863402,Buffet,motorcycle,Sunny,Low,No,Metropolitan,2024-10-26,09:07,09:20,14.212751050961417,65
ORD001435,DEL082,25,4.9,13.075638168815198,77.68263380186535,13.033250241872954,77.53320010413005,Buffet,bicycle,Cloudy,Low,No,Semi-Urban,2024-09-25,23:00,23:20,17.241543342642938,90
ORD000907,DEL012,33,3.8,12.902923376863523,77.69272114655692,12.913900671587559,77.6008431085395,Meal,motorcycle,Fog,Low,No,Urban,2024-05-05,08:09,08:30,10.270994327023807,66
ORD007573,DEL094,29,4.8,13.021911188383951,77.52180610291809,12.96890159135293,77.56763083629733,Meal,scooter,Cloudy,High,No,Metropolitan,2024-10-11,13:03,13:16,7.777863991156632,59
ORD007819,DEL012,29,4.0,12.943904327145264,77.50851607396024,13.098266598290904,77.68338401813939,Meal,motorcycle,Rainy,Medium,No,Semi-Urban,2024-03-04,14:43,15:01,25.890975129074697,90
ORD006833,DEL040,23,4.4,12.939313275342041,77.57492107697288,12.909529024774505,77.68029322846779,Snack,motorcycle,Rainy,Low,No,Semi-Urban,2024-02-12,19:25,19:53,12.154571917921356,57
ORD000300,DEL052,36,3.7,12.96477920555421,77.62089285882327,13.038968553067285,77.56362597329934,Snack,motorcycle,Sunny,Jam,Yes,Urban,2024-04-23,16:43,17:01,10.40298932267215,90
ORD008010,DEL005,32,4.4,13.05215518266771,77.62191732428555,12.926669679663558,77.66228601764027,Meal,scooter,Cloudy,Low,No,Metropolitan,2024-07-13,21:33,21:55,14.631906518594784,77
ORD002063,DEL040,38,4.3,12.972865876945718,77.54653312362416,13.009486157174242,77.69027883700963,Meal,motorcycle,Cloudy,High,No,Semi-Urban,2024-01-05,09:21,09:37,16.46541054382281,90
ORD007916,DEL082,39,4.3,12.961928841941432,77.63316088453954,12.92566636520058,77.55035947266899,Snack,scooter,Sunny,Low,No,Urban,2024-08-18,21:08,21:31,10.033712996461224,36
ORD006406,DEL011,24,4.1,13.012811334668758,77.5374036163726,13.094809874541728,77.65414166398665,Drinks,motorcycle,Fog,Medium,No,Urban,2024-06-29,22:32,22:44,15.835126443872296,88
ORD004134,DEL015,21,4.2,12.900698351720594,77.56832674457463,13.076418745483425,77.62706574984915,Snack,scooter,Cloudy,Low,Yes,Semi-Urban,2024-03-11,20:12,20:32,20.565855076633945,90
ORD007248,DEL041,35,3.8,12.987131559481302,77.56320200376234,13.057550666743461,77.62218107824158,Drinks,bicycle,Cloudy,High,No,Semi-Urban,2024-04-27,21:20,21:33,10.195929693574248,90
ORD005413,DEL017,27,3.9,13.097829982133334,77.69776949184671,12.97394846790024,77.6476542706328,Meal,motorcycle,Sunny,Medium,No,Urban,2024-05-24,12:59,13:11,14.833423426375127,78
ORD005568,DEL093,44,3.7,12.997495228930688,77.63772993533878,13.037859003571109,77.51921401233623,Snack,scooter,Cloudy,High,No,Metropolitan,2024-12-24,14:11,14:38,13.897296773740123,90
ORD006050,DEL040,37,4.7,12.903124755567344,77.6589950598421,12.99692188767472,77.53057782743024,Buffet,bicycle,Rainy,High,No,Urban,2024-04-27,09:26,09:52,17.651752994342193,90
ORD005759,DEL023,33,4.4,12.939477133831048,77.6002062918027,13.069220628016197,77.51106443968432,Meal,motorcycle,Fog,High,No,Urban,2024-12-01,21:10,21:26,17.473122066193355,90
ORD005243,DEL006,34,3.8,12.941081266119962,77.66628454932638,13.02682349784979,77.63814037433255,Drinks,scooter,Sunny,High,No,Urban,2024-07-11,11:35,11:56,10.016988891189524,60
ORD009394,DEL091,37,3.8,13.05746367811073,77.64867316367956,13.042709126253879,77.51008747036516,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-06-16,14:21,14:51,15.469948260280397,90
ORD000834,DEL090,21,4.3,12.998302364080969,77.59858192715636,13.083460011957492,77.52402827352071,Meal,scooter,Stormy,High,No,Semi-Urban,2024-05-22,14:08,14:21,12.563156464186214,90
ORD002793,DEL027,39,4.6,13.005303770282083,77.54203164680143,13.016218500635814,77.62002353966804,Meal,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-07-21,12:51,13:14,8.741464380030235,49
ORD008771,DEL003,24,3.8,13.055316492208974,77.56551122900335,13.014123590714995,77.51473385434542,Drinks,motorcycle,Sunny,High,No,Semi-Urban,2024-05-16,21:38,21:58,7.2577338843502,41
ORD006220,DEL034,32,3.6,13.059465817147787,77.67311753484955,13.073670554644313,77.64132736261041,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-06-11,12:22,12:47,3.864951809215798,24
ORD004450,DEL032,28,4.1,13.035513045154975,77.58991411032345,12.923395392673596,77.61739584982323,Meal,scooter,Fog,High,No,Metropolitan,2024-01-05,14:02,14:13,12.813465188685983,90
ORD000201,DEL100,43,4.3,12.970687310898088,77.6349843554209,12.964535000242867,77.51043593951565,Meal,motorcycle,Cloudy,Jam,No,Urban,2024-06-25,20:49,21:14,13.841730634411059,90
ORD001050,DEL080,25,4.9,12.926966830290443,77.63936370113132,12.980861643185667,77.50638731870505,Meal,scooter,Rainy,High,No,Urban,2024-09-04,14:49,15:05,15.926612168827623,90
ORD008782,DEL007,40,4.8,13.098686809873913,77.6611169153706,12.952492482050015,77.5595591686238,Meal,electric_scooter,Stormy,Low,No,Semi-Urban,2024-09-04,10:09,10:24,19.75885973621216,90
ORD006530,DEL096,38,3.8,12.979471190821211,77.55804496113544,13.01189655184722,77.68331543955884,Meal,motorcycle,Stormy,Medium,Yes,Metropolitan,2024-12-27,20:00,20:25,14.363287113283477,90
ORD005859,DEL022,41,4.9,13.043165063758808,77.5678999591216,12.954864609112102,77.65247796646074,Drinks,scooter,Cloudy,Medium,Yes,Urban,2024-08-01,13:34,13:58,13.572177308085257,75
ORD000057,DEL059,34,3.8,12.980065036665557,77.56975631064458,13.071246056713356,77.52579644113676,Buffet,bicycle,Sunny,High,No,Urban,2024-04-24,14:55,15:07,11.23594644486489,90
ORD004242,DEL055,27,3.8,12.903889848498407,77.57267835797595,12.959267713330846,77.67462633372162,Snack,bicycle,Cloudy,High,No,Metropolitan,2024-01-18,14:49,15:05,12.87796037488889,90
ORD003209,DEL007,26,4.9,12.958270480944877,77.62534620996149,12.997469666373744,77.61157282617808,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-01-08,14:10,14:34,4.611889359941859,15
ORD005881,DEL010,28,5.0,13.047443743287388,77.64056532312968,12.977485533938058,77.51483398427685,Meal,motorcycle,Sunny,Medium,No,Urban,2024-06-01,21:09,21:39,15.97109127836084,73
ORD000575,DEL095,22,4.1,13.02383675570357,77.50289216915077,12.925056891715599,77.61358244006854,Snack,motorcycle,Fog,Jam,No,Semi-Urban,2024-08-15,19:25,19:46,16.467626310288114,90
ORD000762,DEL029,24,4.9,13.061895716824434,77.59863592974831,13.020014732603475,77.51051944092337,Snack,motorcycle,Sunny,Medium,No,Urban,2024-08-16,10:34,10:47,10.829489287115509,43
ORD009890,DEL076,22,3.7,12.960186104657357,77.56809235656961,12.965820029735127,77.69970793324836,Snack,electric_scooter,Fog,Low,Yes,Semi-Urban,2024-12-04,17:00,17:29,14.622707560499768,90
ORD005320,DEL014,40,4.9,12.909938416700555,77.5219724190889,12.905093269808813,77.69159517592772,Meal,motorcycle,Fog,High,No,Semi-Urban,2024-08-30,19:14,19:39,18.83580553134518,90
ORD005541,DEL061,34,4.8,12.955760592477207,77.6931958294568,13.049481892389956,77.51750889289737,Drinks,motorcycle,Sunny,Low,No,Urban,2024-10-21,12:52,13:05,22.102545024421904,61
ORD008608,DEL099,24,3.8,12.972933101144003,77.64190413820077,12.930791881911306,77.65519949468992,Meal,motorcycle,Cloudy,High,Yes,Semi-Urban,2024-09-13,12:16,12:26,4.904955314372838,45
ORD002310,DEL057,21,4.9,13.015662086025184,77.63712861459521,13.03929161836738,77.53992445121688,Meal,bicycle,Rainy,Medium,No,Urban,2024-12-15,19:14,19:42,11.103886637671923,90
ORD004238,DEL016,34,4.0,13.062614663503144,77.61280974208972,13.011177254479431,77.58808777109914,Meal,scooter,Cloudy,Low,No,Metropolitan,2024-08-08,19:13,19:43,6.33476805184172,37
ORD006102,DEL002,44,4.7,12.959001452248772,77.5009814585019,13.001749145963336,77.6375722025953,Drinks,motorcycle,Rainy,High,No,Urban,2024-10-28,13:35,13:56,15.886731936313438,90
ORD001402,DEL059,36,4.4,12.905636810469023,77.65456951601489,12.996546478118182,77.6955322047067,Snack,scooter,Rainy,High,No,Urban,2024-02-17,19:35,19:52,11.068046801702048,90
ORD008490,DEL097,39,4.5,12.989097158450758,77.64126711189033,13.098484703945642,77.68359590609347,Snack,motorcycle,Cloudy,Low,No,Metropolitan,2024-10-09,17:36,17:51,13.019387708950326,47
ORD004295,DEL074,43,3.6,12.906803309769208,77.65457285410544,13.065003734504144,77.56613152570779,Meal,scooter,Fog,High,No,Metropolitan,2024-03-21,20:33,20:43,20.11803972680326,90
ORD007865,DEL008,35,3.9,13.066965419601708,77.6302733415112,12.96786723225267,77.52682962690422,Meal,scooter,Cloudy,High,No,Urban,2024-03-14,19:52,20:17,15.900939968703515,90
ORD008669,DEL074,20,4.2,12.941286798945972,77.52994458045535,12.928221210520578,77.52253047158666,Meal,bicycle,Sunny,High,Yes,Semi-Urban,2024-05-09,19:36,20:03,1.6675089711374325,28
ORD001728,DEL077,27,4.1,12.922884136031206,77.59804600242782,12.95838914480046,77.62976767191886,Meal,motorcycle,Sunny,High,No,Urban,2024-05-07,20:37,21:03,5.284894021090957,37
ORD005810,DEL085,31,4.0,12.990069389866065,77.60329341531671,13.076613297348906,77.52777069420522,Buffet,motorcycle,Sunny,Medium,No,Urban,2024-10-08,21:22,21:39,12.74980293304977,90
ORD009017,DEL029,39,3.6,13.049148270525864,77.59060033620412,13.014524934438798,77.65354605823312,Snack,motorcycle,Sunny,Jam,No,Semi-Urban,2024-02-14,14:17,14:37,7.974204249043214,59
ORD004203,DEL008,23,3.8,12.964289903608472,77.55348882424747,13.004140224641363,77.65389007913963,Snack,scooter,Rainy,Medium,No,Urban,2024-08-20,19:07,19:26,11.990291761534628,90
ORD006266,DEL065,21,3.8,13.014770966580446,77.68807134289315,12.94830415278363,77.58050396579709,Meal,motorcycle,Sunny,Jam,No,Urban,2024-01-16,21:17,21:41,14.03550030964318,90
ORD001286,DEL100,36,4.6,12.930434143222627,77.62358320422047,12.99901153448968,77.54858471136536,Buffet,scooter,Sunny,High,No,Semi-Urban,2024-07-03,19:57,20:24,11.280370575580799,90
ORD001444,DEL088,29,4.5,12.999399939785514,77.58086503233635,13.02446543565837,77.58216933782619,Meal,scooter,Sunny,Medium,Yes,Urban,2024-06-05,19:59,20:14,2.78603431942676,20
ORD009423,DEL086,20,4.0,13.079671803783972,77.59016000644435,13.07584672944587,77.64798852272688,Meal,motorcycle,Cloudy,Medium,Yes,Semi-Urban,2024-07-21,13:58,14:28,6.432992037502963,55
ORD001600,DEL017,32,4.3,12.904813407671522,77.58187992704177,12.98639032943744,77.54202397714089,Snack,motorcycle,Cloudy,Low,No,Urban,2024-08-03,18:34,18:54,10.077975355640396,36
ORD001241,DEL062,38,4.7,13.0145553033194,77.68059308537818,13.043621353751083,77.59633970969064,Drinks,bicycle,Cloudy,Medium,No,Semi-Urban,2024-02-10,13:53,14:21,9.893000152061868,57
ORD007332,DEL097,39,4.0,13.083356244956223,77.64477479269271,12.999125227708891,77.51671041912188,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-09-19,13:22,13:51,17.014293498633815,69
ORD005397,DEL012,27,4.0,13.043675656955235,77.63462600671254,12.926516341380715,77.66605266881979,Drinks,motorcycle,Cloudy,High,No,Metropolitan,2024-12-22,20:13,20:42,13.464414530417093,80
ORD000430,DEL086,29,4.3,12.975298039068926,77.6831478040438,12.97950252596651,77.52343130860788,Drinks,bicycle,Cloudy,Medium,Yes,Urban,2024-02-05,14:33,14:48,17.734672769726192,90
